itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I129,Simon dreamed about Steve. He,M,IC1,Ferstl et al.(2010),english,Simon,Steve,dreamed about,Steve,Subject,No,0.060230038,Object,had been his best friend since childhood and was now planning to meet up with him at the old ice cream parlor where they used to hang out.,Object,pronoun
I130,Justin galled Brian. He,M,IC1,Ferstl et al.(2010),english,Justin,Brian,galled,Justin,Subject,No,0.3875958613850073,Object,"was taken aback by the sudden outburst, his eyes widening in surprise as he stumbled backward.",Object,pronoun
I131,Mike stimulated Simon. He,M,IC1,Ferstl et al.(2010),english,Mike,Simon,stimulated,Simon,Object,No,0.3880322629415179,Object,"had been struggling to come up with a new idea for his art project, but Mike's unconventional approach sparked a creative breakthrough.",Object,pronoun
I132,Tony affected Justin. He,M,IC1,Ferstl et al.(2010),english,Tony,Justin,affected,Justin,Object,No,0.4717823217351137,Object,was a friend from his college days who had a profound impact on his life.,Subject,pronoun
I133,Eric embraced Mike. He,M,IC1,Ferstl et al.(2010),english,Eric,Mike,embraced,Mike,Object,No,0.038448622,Object,"was taken aback by the sudden display of affection, but a warm smile spread across his face as he hugged Eric back.",Object,pronoun
I134,Zack fazed Tony. He,M,IC1,Ferstl et al.(2010),english,Zack,Tony,fazed,Z,Subject,Yes,0.6723675939400127,Subject,"was completely caught off guard by the sudden move, stumbling backward and nearly falling over his own feet.",Object,pronoun
I135,Ben debated with Eric. He,M,IC1,Ferstl et al.(2010),english,Ben,Eric,debated with,Ben,Subject,No,0.17944841190976066,Object,decided to challenge Eric to a game of chess to settle their disagreement.,Subject,pronoun
I136,Paul defied Zack. He,M,IC1,Ferstl et al.(2010),english,Paul,Zack,defied,Z,Object,Yes,0.6790824018848773,Subject,was furious with him for not showing up to the party on time.,Subject,pronoun
I137,David questioned Ben. He,M,IC1,Ferstl et al.(2010),english,David,Ben,questioned,Ben,Object,No,0.3182112196925933,Object,thought for a moment before responding.,Object,pronoun
I138,Nick assisted Paul. He,M,IC2,Rohde & Kehler (2014),english,Nick,Paul,assisted,Paul,Object,No,0.040702758,Object,was a close friend and neighbor who had recently moved into the apartment next door.,Object,pronoun
I139,Steve blames David. He,M,IC2,Rohde & Kehler (2014),english,Steve,David,blames,Steve,Subject,No,0.21852550326626569,Object,thinks it's unfair that David got to take the credit for his idea.,Subject,pronoun
I140,Brian comforted Nick. He,M,IC2,Rohde & Kehler (2014),english,Brian,Nick,comforted,Brian,Subject,No,0.003664718,Object,was visibly shaken after the news of his grandmother's passing.,Object,pronoun
I141,Frank congratulated Steve. He,M,IC2,Rohde & Kehler (2014),english,Frank,Steve,congratulated,Steve,Object,No,0.006464523,Object,was beaming with pride as he accepted the award for his outstanding achievement.,Object,pronoun
I142,Simon corrected Brian. He,M,IC2,Rohde & Kehler (2014),english,Simon,Brian,corrected,Brian,Object,Yes,0.7017143110675278,Subject,"was right, and now everyone understood the math problem correctly.",Subject,pronoun
I143,Justin detests Frank. He,M,IC2,Rohde & Kehler (2014),english,Justin,Frank,detests,Justin,Subject,No,0.4470548491517413,Object,has been trying to avoid him at all company events and gatherings.,Subject,pronoun
I144,Mike fears Justin. He,M,IC2,Rohde & Kehler (2014),english,Mike,Justin,fears,Justin,Object,Yes,0.5008763886070119,Subject,thinks Justin is going to expose a dark secret from his past.,Subject,pronoun
I145,Tony envies Mike. He,M,IC2,Rohde & Kehler (2014),english,Tony,Mike,envies,Mike,Object,No,0.037702322,Object,"has always been successful in his career and has a beautiful family, while Tony feels like he's stuck in a rut.",Object,pronoun
I146,Eric hates Tony. He,M,IC2,Rohde & Kehler (2014),english,Eric,Tony,hates,Eric,Subject,Yes,0.5461045169321611,Subject,has been giving him a hard time since the day they met in kindergarten.,Object,pronoun
I147,Zack helped Eric. He,M,IC2,Rohde & Kehler (2014),english,Zack,Eric,helped,Z,Subject,No,0.28816249072275385,Object,was struggling with his math homework and needed someone to explain the concepts to him.,Object,pronoun
I148,Ben mocked Zack. He,M,IC2,Rohde & Kehler (2014),english,Ben,Zack,mocked,Z,Object,Yes,0.6169037548130766,Subject,"was known for his sarcastic remarks, but Zack was not one to be easily ruffled.",Subject,pronoun
I149,Paul noticed Ben. He,M,IC2,Rohde & Kehler (2014),english,Paul,Ben,noticed,Ben,Object,No,0.43025537523223084,Object,"was sitting on the park bench, staring intently at a small piece of paper in his hand.",Object,pronoun
I150,David pacified Paul. He,M,IC2,Rohde & Kehler (2014),english,David,Paul,pacified,David,Subject,No,0.065209421,Object,"then nodded in agreement, a hint of a smile on his face.",Object,pronoun
I151,Nick praised David. He,M,IC2,Rohde & Kehler (2014),english,Nick,David,praised,David,Object,No,0.007344055,Object,was an exceptional player on the team and deserved the recognition.,Object,pronoun
I152,Steve reproached Nick. He,M,IC2,Rohde & Kehler (2014),english,Steve,Nick,reproached,Nick,Object,No,0.13902236831769985,Object,"was visibly upset by the harsh words Steve had spoken, and a deep sense of hurt had taken hold of him.",Object,pronoun
I153,Brian scolded Steve. He,M,IC2,Rohde & Kehler (2014),english,Brian,Steve,scolded,Brian,Subject,No,0.00919123,Object,"was still reeling from the harsh words, feeling his eyes well up with tears as he struggled to defend himself.",Object,pronoun
I154,Frank stared at Brian. He,M,IC2,Rohde & Kehler (2014),english,Frank,Brian,stared at,Brian,Object,No,0.00471367,Object,"had been his best friend since childhood, but lately, a growing tension between them had been building up.",Object,pronoun
I155,Simon thanked Frank. He,M,IC2,Rohde & Kehler (2014),english,Simon,Frank,thanked,Frank,Object,No,0.066927348,Object,decided to invite him over for dinner the following night.,Subject,pronoun
I156,Justin trusted Simon. He,M,IC2,Rohde & Kehler (2014),english,Justin,Simon,trusted,Simon,Object,No,0.4151813417992392,Object,had been his best friend since childhood and had always been there to offer advice and support.,Object,pronoun
I157,Mike values Tony. He,M,IC2,Rohde & Kehler (2014),english,Mike,Tony,values,Tony,Object,No,0.1369099060869345,Object,is a close friend from college who has been there for him through thick and thin.,Object,pronoun
I158,Tony cuddled Eric. He,M,IC2,Ferstl et al.(2010),english,Tony,Eric,cuddled,Eric,Object,No,0.2862957780920068,Object,"was the one person who knew him best, having been his best friend since childhood.",Object,pronoun
I159,Eric decried Zack. He,M,IC2,Ferstl et al.(2010),english,Eric,Zack,decried,Eric,Subject,Yes,0.6372106625082223,Subject,was a selfish friend who always managed to make everyone around him feel miserable.,Object,pronoun
I160,Zack moved Ben. He,M,IC2,Ferstl et al.(2010),english,Zack,Ben,moved,Z,Subject,No,0.44416571471324334,Object,was moving into the new apartment that Zack had helped him find.,NA,pronoun
I161,Ben deprecated Paul. He,M,IC2,Ferstl et al.(2010),english,Ben,Paul,deprecated,Paul,Object,Yes,0.8382874861709858,Subject,"had been doing it for months, but it wasn't until the latest argument that Ben realized the depth of their friendship's decay.",Subject,pronoun
I162,Paul encouraged David. He,M,IC2,Ferstl et al.(2010),english,Paul,David,encouraged,David,Object,No,0.064643412,Object,decided to take a chance and apply for the job that had been his dream position for years.,Object,pronoun
I163,David played with Nick. He,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,David,Subject,No,0.10395219704214624,Object,was a close friend from his childhood.,Object,pronoun
I164,Nick hit Steve. He,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Nick,Subject,No,0.2836705952705235,Object,"was taken aback by the sudden attack and stumbled backward, tripping over his own feet.",Object,pronoun
I165,Steve reproved Brian. He,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Steve,Subject,No,0.4068620615422452,Object,had been caught cheating on his math test.,Object,pronoun
I166,Brian forgot Frank. He,M,IC2,Ferstl et al.(2010),english,Brian,Frank,forgot,Brian,Subject,No,0.4764246779922962,Object,"had been so caught up in his own problems that he hadn't even thought about his friend's birthday, which was just a few days away.",Subject,pronoun
I167,Frank exalted Simon. He,M,IC2,Ferstl et al.(2010),english,Frank,Simon,exalted,Simon,Object,Yes,0.6309894087915181,Subject,was the leader of their group and had been chosen to receive the highest honor at the annual town festival.,Object,pronoun
I168,Simon instructed Justin. He,M,IC2,Ferstl et al.(2010),english,Simon,Justin,instructed,Justin,Object,No,0.4595715596140084,Object,to carefully examine the blueprint for the new project.,Object,pronoun
I169,Justin warned Mike. He,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Justin,Subject,No,0.3073186864414772,Object,was being watched by a group of suspicious individuals lurking in the shadows outside.,Object,pronoun
I170,Mike welcomed Eric. He,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Eric,Object,No,0.33300519760726843,Object,was a friend from college that Mike hadn't seen in years.,Object,pronoun
I171,Tony rebuked Zack. He,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Z,Object,No,0.1384448274646852,Object,"was taken aback by the sudden outburst, his eyes widening in surprise as he took a step back from Tony's angry face.",Object,pronoun
I172,Eric blessed Ben. He,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Ben,Object,Yes,0.5454199487461826,Subject,"was deeply touched by the kind gesture, and a warm smile spread across his face.",Object,pronoun
I173,Zack divorced Paul. He,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Z,Subject,No,0.17514113019553282,Object,was granted full custody of their two children and a significant portion of the marital assets.,Ambiguous,pronoun
I174,Ben persecuted David. He,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,Ben,Subject,Yes,0.5070882803846718,Subject,was outraged by the unjust treatment and decided to seek justice.,Object,pronoun
I175,Paul derided Nick. He,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Nick,Object,No,0.3186290967951758,Object,"was visibly shaken by the harsh words, his eyes narrowing slightly as he tried to maintain a neutral expression.",Object,pronoun
I176,David wanted Steve. He,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,Steve,Object,No,0.47518802440145913,Object,"was a brilliant inventor, and David was fascinated by the innovative gadgets he had created.",Object,pronoun
I177,Nick advised Brian. He,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Brian,Object,No,0.29028198313955716,Object,"was a bit skeptical at first, but eventually, he decided to take Nick's advice and see where it would lead.",Object,pronoun
I178,Steve supported Frank. He,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Frank,Object,No,0.45469819501043235,Object,was a loyal friend and stood by him through thick and thin.,Ambiguous,pronoun
I179,Brian chastened Simon. He,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,Yes,0.6424905768016954,Subject,"was taken aback by the stern look on Brian's face, but he quickly regained his composure and asked, ""What's wrong?""",Object,pronoun
I180,Frank led Justin. He,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,0.7559540719454838,Subject,"was a natural-born leader, and Justin had always looked up to him as a role model.",Subject,pronoun
I181,Simon petted Mike. He,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Mike,Object,No,0.003155312,Object,"was a big, friendly dog who loved the attention.",NA,pronoun
I182,Justin admonished Tony. He,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Tony,Object,No,0.066362348,Object,was clearly not pleased with the way Tony had handled the recent project.,Subject,pronoun
I183,Mike rushed to Zack. He,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Z,Object,No,0.47776320658245963,Object,was worried about his friend's safety after seeing the news of the recent storm that had hit their town.,Subject,pronoun
I184,Tony venerated Ben. He,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Ben,Object,No,0.14081273085802437,Object,was a kind and compassionate mentor who had always been there for Tony in times of need.,Object,pronoun
I185,Eric chased Paul. He,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,No,0.068732283,Object,realized that his friend was trying to get away from him.,Subject,pronoun
I186,Zack deplored David. He,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,David,Object,No,0.141581483,Object,"had always been a bit of a nemesis to him, constantly one-upping him in their friendly competitions and making him feel inferior in their childhood games.",Object,pronoun
I187,Ben chided Nick. He,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Nick,Object,No,0.3151798785634197,Object,had been teasing him mercilessly about his haircut all morning.,Object,pronoun
I188,Paul cautioned Steve. He,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Steve,Object,No,0.18723907888573188,Object,was being too reckless with the company's finances.,Object,pronoun
I189,David denounced Brian. He,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,Brian,Object,Yes,0.7131652320549422,Subject,was immediately met with a stern reprimand from their boss.,Subject,pronoun
I190,Nick escorted Frank. He,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Frank,Object,No,0.4579964504394904,Object,was a close friend of the family and had been asked to ensure Frank's safe arrival at the party.,Subject,pronoun
I191,Steve lauded Simon. He,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Simon,Subject,No,0.36786631100149314,Object,was a talented musician who had recently released a critically acclaimed album.,Object,pronoun
I192,Brian pardoned Justin. He,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Brian,Subject,Yes,0.6595181269021383,Subject,was a close friend from childhood and felt a deep sense of loyalty towards him.,Object,pronoun
I193,Frank disdained Mike. He,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,Yes,0.69715334,Subject,had always felt a deep-seated rivalry with him since their high school days.,Object,pronoun
I194,Simon caught Tony. He,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Tony,Object,No,0.4376883854087707,Object,had been running away from him for what felt like hours.,Object,pronoun
