itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I163,David played with Nick.,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,David,Subject,No,Object,0.993307127,Nick laughed as he tried to dodge the ball.,Object,free
I164,Nick hit Steve.,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Nick,Subject,No,Object,0.952574109,Steve stumbled backward.,Object,free
I165,Steve reproved Brian.,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Steve,Subject,No,Object,0.99142243,Brian crossed his arms and looked away.,Object,free
I166,Brian forgot Frank.,M,IC2,Ferstl et al.(2010),english,Brian,Frank,forgot,Brian,Subject,No,Object,0.999569424,Frank remembered Brian.,Object,free
I167,Frank exalted Simon.,M,IC2,Ferstl et al.(2010),english,Frank,Simon,exalted,Frank,Subject,No,Object,0.999738698,Simon humbly nodded in acknowledgment.,Object,free
I168,Simon instructed Justin.,M,IC2,Ferstl et al.(2010),english,Simon,Justin,instructed,Simon,Subject,Yes,Subject,0.777299867,Justin nodded and got to work.,Object,free
I169,Justin warned Mike.,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Justin,Subject,No,Object,0.939913259,Mike hesitated before responding.,Object,free
I170,Mike welcomed Eric.,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Mike,Subject,No,Object,0.989012988,Eric smiled warmly.,Object,free
I171,Tony rebuked Zack.,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Tony,Subject,No,Object,0.99944712,Zack clenched his fists in frustration.,Object,free
I172,Eric blessed Ben.,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Eric,Subject,No,Object,0.999876565,Ben thanked Eric warmly.,Object,free
I173,Zack divorced Paul.,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Z,Subject,No,Object,0.99142243,Paul moved to a new city.,Object,free
I174,Ben persecuted David.,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,Ben,Subject,No,Object,0.952574109,David decided to confront Ben.,Object,free
I175,Paul derided Nick.,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Paul,Subject,No,Object,0.962672994,Nick remained calm.,Object,free
I176,David wanted Steve.,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,David,Subject,No,Object,0.998498768,Steve had always been the one who understood him best.,Object,free
I177,Nick advised Brian.,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Nick,Subject,Yes,Subject,0.008577485,Brian took a moment to consider the suggestion.,Object,free
I178,Steve supported Frank.,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Steve,Subject,No,Object,0.995929904,Frank appreciated Steve's kindness.,Object,free
I179,Brian chastened Simon.,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,No,Object,0.970687705,"Simon lowered his gaze, his shoulders slumping under the weight of the rebuke.",Object,free
I180,Frank led Justin.,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,Subject,0.99142243,Justin followed hesitantly.,Object,free
I181,Simon petted Mike.,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Simon,Subject,No,Object,0.999925069,Mike wagged his tail.,Object,free
I182,Justin admonished Tony.,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Justin,Subject,Yes,Subject,0.029312226,Tony lowered his gaze apologetically.,Object,free
I183,Mike rushed to Zack.,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Mike,Subject,Yes,Subject,0.320821271,Zack turned to him with a worried expression.,Object,free
I184,Tony venerated Ben.,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Tony,Subject,No,Object,0.999569424,He often looked to him for guidance and inspiration.,Subject,free
I185,Eric chased Paul.,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,No,Object,0.985936321,Paul darted around the corner.,Object,free
I186,Zack deplored David.,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,Z,Subject,No,Object,0.989012988,David remained indifferent.,Object,free
I187,Ben chided Nick.,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Ben,Subject,No,Object,0.993307127,Nick crossed his arms and frowned.,Object,free
I188,Paul cautioned Steve.,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Paul,Subject,No,Object,0.777299867,Steve nodded thoughtfully.,Object,free
I189,David denounced Brian.,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,David,Subject,No,Object,0.999088952,Brian remained silent.,Object,free
I190,Nick escorted Frank.,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Nick,Subject,No,Object,0.993307127,They walked in silence for a moment.,they,free
I191,Steve lauded Simon.,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Steve,Subject,No,Object,0.999989793,Simon graciously accepted the compliment.,Object,free
I192,Brian pardoned Justin.,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Brian,Subject,Yes,Subject,0.182425503,Justin smiled softly.,Object,free
I193,Frank disdained Mike.,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,No,Object,0.939913259,Mike remained oblivious to Frank's contempt.,Object,free
I194,Simon caught Tony.,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Simon,Subject,No,Object,0.679178676,Tony struggled to break free.,Object,free
I195,Justin prosecuted Eric.,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Justin,Subject,No,Object,0.985936321,Eric defended himself passionately.,Object,free
I196,Mike castigated Ben.,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Mike,Subject,No,Object,0.999941637,"Ben remained silent, his jaw tightening.",Object,free
I197,Tony criticized Paul.,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Tony,Subject,No,Object,0.999738698,Paul defended himself.,Object,free
I198,Eric hailed David.,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,Eric,Subject,No,Object,0.999088952,"David turned around, surprised.",Object,free
I199,Zack missed Nick.,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Z,Subject,No,Object,0.999569424,He decided to give him a call.,Subject,free
I200,Ben visited Steve.,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Ben,Subject,No,Object,0.994779909,Steve greeted Ben warmly.,Object,free
I201,Paul complimented Brian.,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Paul,Subject,No,Object,0.999986933,Brian smiled appreciatively.,Object,free
I202,David grieved Frank.,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,David,Subject,No,Object,0.99682733,He couldn't fathom a world without his closest friend.,Subject,free
I203,Nick protected Simon.,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Nick,Subject,Yes,Subject,0.777299867,Simon thanked Nick sincerely.,Object,free
I204,Steve relished Justin.,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Steve,Subject,No,Object,0.977022617,"Justin smiled, sensing the warmth behind Steve's expression.",Object,free
I205,Brian shook Mike.,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Brian,Subject,No,Object,0.731058579,Mike looked at him with confusion.,Object,free
I206,Frank accompanied Tony.,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Frank,Subject,Yes,Subject,0.970687705,They walked together toward the bustling marketplace.,they,free
I207,Simon cheered Eric.,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Simon,Subject,No,Object,0.994779909,Eric smiled warmly.,Object,free
I208,Justin saluted Zack.,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Justin,Subject,No,Object,0.999569424,Zack nodded in acknowledgment.,Object,free
I209,Mike scorned Paul.,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Mike,Subject,No,Object,0.999569424,Paul glared back at Mike.,Object,free
I210,Tony excused David.,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,Tony,Subject,No,Object,0.99944712,David nodded quietly and walked away.,Object,free
I211,Eric reprimanded Nick.,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Eric,Subject,No,Object,0.998830459,"Nick looked away, avoiding Eric's glare.",Object,free
I213,Ben chastized Brian.,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Ben,Subject,No,Object,0.99142243,Brian crossed his arms and looked away.,Object,free
I214,Paul freed Frank.,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Paul,Subject,No,Object,0.995929904,Frank thanked Paul.,Object,free
I216,Nick cherished Justin.,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Nick,Subject,No,Object,0.99979648,Justin always appreciated the way Nick expressed his care.,Object,free
I217,Steve esteemed Mike.,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Steve,Subject,No,Object,0.999738698,Mike appreciated Steve.,Object,free
I218,Brian believed Tony.,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Brian,Subject,No,Object,0.994779909,He knew that Tony had never lied to him before.,Subject,free
I219,Frank worshipped Eric.,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Frank,Subject,No,Object,0.999985144,Eric enjoyed the admiration.,Object,free
I220,Simon banished Zack.,M,IC2,Ferstl et al.(2010),english,Simon,Zack,banished,Simon,Subject,Yes,Subject,0.320821271,Zack vowed to return stronger.,Object,free
I221,Justin complemented Ben.,M,IC2,Ferstl et al.(2010),english,Justin,Ben,complemented,Justin,Subject,No,Object,0.999290323,Ben smiled in appreciation.,Object,free
I222,Mike abhorred David.,M,IC2,Ferstl et al.(2010),english,Mike,David,abhorred,Mike,Subject,No,Object,0.999841528,He avoided him at every opportunity.,Subject,free
I223,Tony honoured Nick.,M,IC2,Ferstl et al.(2010),english,Tony,Nick,honoured,Tony,Subject,No,Object,0.999290323,Nick graciously accepted the recognition.,Object,free
I224,Eric revered Steve.,M,IC2,Ferstl et al.(2010),english,Eric,Steve,revered,Steve,Object,Yes,Subject,0.989012988,He sought his guidance in difficult times.,Subject,free
I225,Zack yelled at Brian.,M,IC2,Ferstl et al.(2010),english,Zack,Brian,yelled at,Z,Subject,Yes,Subject,0.622459311,Brian clenched his fists in frustration.,Object,free
I226,Ben acclaimed Frank.,M,IC2,Ferstl et al.(2010),english,Ben,Frank,acclaimed,Ben,Subject,No,Object,0.998830459,Frank nodded in appreciation.,Object,free
I227,Paul censured Simon.,M,IC2,Ferstl et al.(2010),english,Paul,Simon,censured,Paul,Subject,No,Object,0.99997239,Simon remained silent.,Object,free
I228,David ridiculed Justin.,M,IC2,Ferstl et al.(2010),english,David,Justin,ridiculed,David,Subject,No,Object,0.977022617,Justin clenched his fists.,Object,free
I229,Nick reassured Mike.,M,IC2,Ferstl et al.(2010),english,Nick,Mike,reassured,Nick,Subject,No,Object,0.995929904,Mike nodded slowly.,Object,free
I230,Steve condemned Tony.,M,IC2,Ferstl et al.(2010),english,Steve,Tony,condemned,Steve,Subject,Yes,Subject,0.880796994,Tony remained silent.,Object,free
I231,Brian answered Eric.,M,IC2,Ferstl et al.(2010),english,Brian,Eric,answered,Brian,Subject,Yes,Subject,0.970687705,"Eric tilted his head, trying to process Brian's words.",Object,free
I232,Frank toasted Zack.,M,IC2,Ferstl et al.(2010),english,Frank,Zack,toasted,Frank,Subject,No,Object,0.99682733,Zack raised his glass with a grin.,Object,free
I233,Simon hired Ben.,M,IC2,Ferstl et al.(2010),english,Simon,Ben,hired,Simon,Subject,No,Object,0.999088952,Ben started working immediately.,Object,free
I234,Justin idolized Paul.,M,IC2,Ferstl et al.(2010),english,Justin,Paul,idolized,Paul,Object,No,Object,0.999964523,He wanted to emulate his confidence and charisma.,Subject,free
I235,Mike counseled Nick.,M,IC2,Ferstl et al.(2010),english,Mike,Nick,counseled,Mike,Subject,No,Object,0.998830459,Nick took a deep breath and nodded.,Object,free
I237,Eric worried about Brian.,M,IC2,Ferstl et al.(2010),english,Eric,Brian,worried about,Eric,Subject,No,Object,0.999738698,Brian seemed unusually quiet.,Object,free
I238,Zack celebrated Frank.,M,IC2,Ferstl et al.(2010),english,Zack,Frank,celebrated,Z,Subject,No,Object,0.999876565,Frank smiled warmly and raised his glass in acknowledgment.,Object,free
I239,Ben mourned Simon.,M,IC2,Ferstl et al.(2010),english,Ben,Simon,mourned,Ben,Subject,No,Object,0.939913259,He struggled to accept the silence Simon left behind.,Subject,free
I240,Paul spanked Justin.,M,IC2,Ferstl et al.(2010),english,Paul,Justin,spanked,Paul,Subject,Yes,Subject,0.924141771,Justin turned around and glared at Paul.,Object,free
I241,David dreaded Mike.,M,IC2,Ferstl et al.(2010),english,David,Mike,dreaded,David,Subject,No,Object,0.99979648,He knew their next encounter would be tense.,Subject,free
I242,Nick guided Tony.,M,IC2,Ferstl et al.(2010),english,Nick,Tony,guided,Nick,Subject,Yes,Subject,0.994779909,Tony followed closely behind.,Object,free
I243,Steve adored Eric.,M,IC2,Ferstl et al.(2010),english,Steve,Eric,adored,Steve,Subject,No,Object,0.999990985,He always admired his unwavering determination.,Subject,free
I244,Brian consoled Zack.,M,IC2,Ferstl et al.(2010),english,Brian,Zack,consoled,Brian,Subject,Yes,Subject,0.679178676,He reassured him that everything would eventually be okay.,Subject,free
I245,Frank prized Ben.,M,IC2,Ferstl et al.(2010),english,Frank,Ben,prized,Frank,Subject,No,Object,0.993307127,Ben valued Frank.,Object,free
I246,Simon distrusted Paul.,M,IC2,Ferstl et al.(2010),english,Simon,Paul,distrusted,Simon,Subject,No,Object,0.999569424,Paul sensed the tension immediately.,Object,free
I247,Justin employed David.,M,IC2,Ferstl et al.(2010),english,Justin,David,employed,Justin,Subject,No,Object,0.939913259,David quickly adapted to his new responsibilities.,Object,free
I248,Mike punished Steve.,M,IC2,Ferstl et al.(2010),english,Mike,Steve,punished,Mike,Subject,No,Object,0.904650432,Steve glared at Mike.,Object,free
I249,Tony resented Brian.,M,IC2,Ferstl et al.(2010),english,Tony,Brian,resented,Tony,Subject,No,Object,0.999290323,He couldn't shake the feeling of betrayal.,Subject,free
I250,Eric treasured Frank.,M,IC2,Ferstl et al.(2010),english,Eric,Frank,treasured,Eric,Subject,No,Object,0.99979648,Frank valued Eric.,Object,free
I251,Zack penalized Simon.,M,IC2,Ferstl et al.(2010),english,Zack,Simon,penalized,Z,Subject,No,Object,0.679178676,Simon remained silent.,Object,free
I252,Ben sued Justin.,M,IC2,Ferstl et al.(2010),english,Ben,Justin,sued,Ben,Subject,Yes,Subject,0.562176503,Justin denied the allegations.,Object,free
I253,Paul detested Mike.,M,IC2,Ferstl et al.(2010),english,Paul,Mike,detested,Paul,Subject,No,Object,0.999569424,Mike didn't care.,Object,free
I255,Nick loved Eric.,M,IC2,Ferstl et al.(2010),english,Nick,Eric,loved,Nick,Subject,No,Object,0.999738698,Eric felt the same way about Nick.,Object,free
I256,Steve commended Zack.,M,IC2,Ferstl et al.(2010),english,Steve,Zack,commended,Steve,Subject,No,Object,0.999941637,Zack responded with a grateful smile.,Object,free
I257,Brian pitied Ben.,M,IC2,Ferstl et al.(2010),english,Brian,Ben,pitied,Brian,Subject,No,Object,0.999925069,He could see the exhaustion in his eyes.,Subject,free
I258,Frank applauded Paul.,M,IC2,Ferstl et al.(2010),english,Frank,Paul,applauded,Frank,Subject,No,Object,0.99999921,Paul smiled warmly.,Object,free
I259,Simon feared David.,M,IC2,Ferstl et al.(2010),english,Simon,David,feared,Simon,Subject,No,Object,0.999876565,He knew that David had a temper that could ignite without warning.,Subject,free
I260,Justin fed Nick.,M,IC2,Ferstl et al.(2010),english,Justin,Nick,fed,Justin,Subject,No,Object,0.999569424,Nick thanked him.,Object,free
I261,Mike loathed Brian.,M,IC2,Ferstl et al.(2010),english,Mike,Brian,loathed,Mike,Subject,No,Object,0.99682733,"Brian knew it, but he didn’t care.",Object,free
I262,Tony rewarded Frank.,M,IC2,Ferstl et al.(2010),english,Tony,Frank,rewarded,Tony,Subject,No,Object,0.999569424,He handed him a crisp stack of hundred-dollar bills.,Subject,free
I263,Eric appreciated Simon.,M,IC2,Ferstl et al.(2010),english,Eric,Simon,appreciated,Eric,Subject,No,Object,0.999841528,He admired his calm and thoughtful demeanor.,Subject,free
I264,Zack despised Justin.,M,IC2,Ferstl et al.(2010),english,Zack,Justin,despised,Z,Subject,No,Object,0.99682733,He couldn’t understand how someone could be so arrogant.,Subject,free
I265,Ben disliked Mike.,M,IC2,Ferstl et al.(2010),english,Ben,Mike,disliked,Ben,Subject,No,Object,0.994779909,Mike didn't seem to mind.,Object,free
I266,Paul favoured Tony.,M,IC2,Ferstl et al.(2010),english,Paul,Tony,favoured,Paul,Subject,No,Object,0.998498768,Tony appreciated Paul's support.,Object,free
I267,David hated Eric.,M,IC2,Ferstl et al.(2010),english,David,Eric,hated,David,Subject,No,Object,0.977022617,He couldn't stand the way Eric always acted like he was better than everyone else.,Subject,free
I268,Nick liked Zack.,M,IC2,Ferstl et al.(2010),english,Nick,Zack,liked,Nick,Subject,No,Object,0.999941637,They often hung out after school.,they,free
I269,Steve respected Ben.,M,IC2,Ferstl et al.(2010),english,Steve,Ben,respected,Steve,Subject,No,Object,0.999983237,Ben appreciated Steve's trust.,Object,free
I270,Brian admired Paul.,M,IC2,Ferstl et al.(2010),english,Brian,Paul,admired,Brian,Subject,No,Object,0.999990985,Paul smiled warmly.,Object,free
I271,Frank carried David.,M,IC2,Ferstl et al.(2010),english,Frank,David,carried,Frank,Subject,Yes,Subject,0.499999999,David rested his head on Frank's shoulder.,Object,free
I272,Simon envied Nick.,M,IC2,Ferstl et al.(2010),english,Simon,Nick,envied,Simon,Subject,No,Object,0.999290323,He wished he possessed the same effortless charm.,Subject,free
I273,Justin fancied Steve.,M,IC2,Ferstl et al.(2010),english,Justin,Steve,fancied,Justin,Subject,No,Object,0.99944712,Steve had no idea.,Object,free
I274,Mike laughed at Frank.,M,IC2,Ferstl et al.(2010),english,Mike,Frank,laughed at,Mike,Subject,No,Object,0.993307127,Frank shook his head and smiled.,Object,free
I275,Sarah aggravated Emily.,F,IC1,Rohde & Kehler (2014),english,Sarah,Emily,aggravated,Sarah,Subject,No,Object,0.995929904,Emily decided to walk away in silence.,Object,free
