itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I141,Frank congratulated Steve.,M,IC2,Rohde & Kehler (2014),english,Frank,Steve,congratulated,Frank,Subject,No,Object,0.054849486,Steve beamed with pride as he accepted the award from Frank.,Object,free
I142,Simon corrected Brian.,M,IC2,Rohde & Kehler (2014),english,Simon,Brian,corrected,Simon,Subject,Yes,Subject,0.885881266,Brian looked embarrassed and muttered an apology under his breath.,Object,free
I143,Justin detests Frank.,M,IC2,Rohde & Kehler (2014),english,Justin,Frank,detests,Justin,Subject,Yes,Subject,0.830484158,"Frank, on the other hand, seems completely oblivious to Justin's disdain and often tries to engage him in conversation.",Object,free
I144,Mike fears Justin.,M,IC2,Rohde & Kehler (2014),english,Mike,Justin,fears,Justin,Object,Yes,Subject,0.895704244,"Justin, on the other hand, barely acknowledges Mike's presence.",Object,free
I145,Tony envies Mike.,M,IC2,Rohde & Kehler (2014),english,Tony,Mike,envies,Tony,Subject,Yes,Subject,0.589623235,"Mike, on the other hand, is completely unaware of Tony's feelings and continues to live his life with his usual carefree attitude.",Object,free
I146,Eric hates Tony.,M,IC2,Rohde & Kehler (2014),english,Eric,Tony,hates,Eric,Subject,Yes,Subject,0.854565444,"Tony, on the other hand, seems completely oblivious to Eric's feelings and continues to invite him to social gatherings.",Object,free
I147,Zack helped Eric.,M,IC2,Rohde & Kehler (2014),english,Zack,Eric,helped,Z,Subject,Yes,Subject,0.855575224,Eric was then able to finish his project on time.,Object,free
I148,Ben mocked Zack.,M,IC2,Rohde & Kehler (2014),english,Ben,Zack,mocked,Ben,Subject,Yes,Subject,0.720630314,Zack retaliated by pulling off an impressive prank that left Ben stunned.,Object,free
I149,Paul noticed Ben.,M,IC2,Rohde & Kehler (2014),english,Paul,Ben,noticed,Paul,Subject,Yes,Subject,0.756381586,"Ben was staring intently at a small, mysterious package in his hands.",Object,free
I150,David pacified Paul.,M,IC2,Rohde & Kehler (2014),english,David,Paul,pacified,David,Subject,Yes,Subject,0.910930909,"Paul then walked away, seemingly calmer after their conversation.",Object,free
I151,Nick praised David.,M,IC2,Rohde & Kehler (2014),english,Nick,David,praised,David,Object,No,Object,0.228533725,David smiled humbly and thanked Nick for his kind words.,Object,free
I152,Steve reproached Nick.,M,IC2,Rohde & Kehler (2014),english,Steve,Nick,reproached,Steve,Subject,Yes,Subject,0.540811232,"Nick looked down, his eyes avoiding Steve's intense gaze as he mumbled a quiet apology.",Object,free
I153,Brian scolded Steve.,M,IC2,Rohde & Kehler (2014),english,Brian,Steve,scolded,Brian,Subject,Yes,Subject,0.804695118,"Steve looked down, his eyes avoiding Brian's angry stare as he mumbled a barely audible apology.",Object,free
I154,Frank stared at Brian.,M,IC2,Rohde & Kehler (2014),english,Frank,Brian,stared at,Brian,Object,No,Object,0.184548762,"Brian looked away, avoiding eye contact with his brother.",Object,free
I155,Simon thanked Frank.,M,IC2,Rohde & Kehler (2014),english,Simon,Frank,thanked,Simon,Subject,No,Object,0.386199172,"Frank smiled and nodded in appreciation, feeling that his efforts had been truly recognized by his colleague.",Object,free
I156,Justin trusted Simon.,M,IC2,Rohde & Kehler (2014),english,Justin,Simon,trusted,Justin,Subject,Yes,Subject,0.976941146,"Simon had always been there for him, offering a listening ear and a comforting presence whenever Justin needed it.",Object,free
I157,Mike values Tony.,M,IC2,Rohde & Kehler (2014),english,Mike,Tony,values,Mike,Subject,No,Object,0.232812713,Tony is someone Mike can always count on to be honest with him.,Object,free
I158,Tony cuddled Eric.,M,IC2,Ferstl et al.(2010),english,Tony,Eric,cuddled,Tony,Subject,Yes,Subject,0.746134073,"Eric smiled and wrapped his arms around Tony, holding him close.",Object,free
I159,Eric decried Zack.,M,IC2,Ferstl et al.(2010),english,Eric,Zack,decried,Eric,Subject,No,Object,0.234795767,"Zack simply shook his head in response, his expression a mixture of disappointment and frustration.",Object,free
I160,Zack moved Ben.,M,IC2,Ferstl et al.(2010),english,Zack,Ben,moved,Z,Subject,No,Object,0.154939621,"Ben stumbled backward, nearly losing his balance.",Object,free
I161,Ben deprecated Paul.,M,IC2,Ferstl et al.(2010),english,Ben,Paul,deprecated,Ben,Subject,Yes,Subject,0.806527862,Paul subsequently lost the respect of their colleagues and struggled to regain his footing in the team.,Object,free
I162,Paul encouraged David.,M,IC2,Ferstl et al.(2010),english,Paul,David,encouraged,Paul,Subject,Yes,Subject,0.86162063,David then stood up and began to confidently present his innovative business idea to the entire room.,Object,free
I163,David played with Nick.,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,David,Subject,Yes,Subject,0.886039354,Nick then suggested they go to the park to play some soccer.,Object,free
I164,Nick hit Steve.,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Nick,Subject,Yes,Subject,0.789839195,"Steve stumbled backward, clutching his jaw in pain.",Object,free
I165,Steve reproved Brian.,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Steve,Subject,No,Object,0.362581289,"Brian looked down, his eyes avoiding Steve's disapproving gaze.",Object,free
I166,Brian forgot Frank.,M,IC2,Ferstl et al.(2010),english,Brian,Frank,forgot,Brian,Subject,No,Object,0.05025813,Frank was understandably upset when he found out that Brian had forgotten about him.,Object,free
I167,Frank exalted Simon.,M,IC2,Ferstl et al.(2010),english,Frank,Simon,exalted,Frank,Subject,No,Object,0.10011554,Simon smiled humbly and shook his head in response to the praise.,Object,free
I168,Simon instructed Justin.,M,IC2,Ferstl et al.(2010),english,Simon,Justin,instructed,Simon,Subject,Yes,Subject,0.890538445,Justin then began to carefully follow the instructions.,Object,free
I169,Justin warned Mike.,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Justin,Subject,Yes,Subject,0.952622381,Mike immediately stopped what he was doing and looked at Justin with a concerned expression.,Object,free
I170,Mike welcomed Eric.,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Mike,Subject,Yes,Subject,0.751989904,Eric smiled warmly and extended his hand to Mike in greeting.,Object,free
I171,Tony rebuked Zack.,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Tony,Subject,Yes,Subject,0.596537934,Zack looked taken aback by Tony's harsh words.,Object,free
I172,Eric blessed Ben.,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Eric,Subject,No,Object,0.309952441,"Ben smiled warmly at Eric, feeling grateful for the kind gesture.",Object,free
I173,Zack divorced Paul.,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Z,Subject,Yes,Subject,0.880391993,Paul moved to a small apartment and struggled to adjust to his new life alone.,Object,free
I174,Ben persecuted David.,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,Ben,Subject,Yes,Subject,0.836531156,David eventually escaped and found solace in a small village where he was taken in by a kind-hearted woman named Sarah.,Object,free
I175,Paul derided Nick.,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Paul,Subject,Yes,Subject,0.898272987,Nick shot back with a sarcastic comment that left Paul momentarily speechless.,Object,free
I176,David wanted Steve.,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,David,Subject,No,Object,0.053306815,Steve was already on his way to meet David at the coffee shop.,Object,free
I177,Nick advised Brian.,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Nick,Subject,Yes,Subject,0.918923322,Brian took Nick's words into consideration and decided to change his approach to the project.,Object,free
I178,Steve supported Frank.,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Steve,Subject,No,Object,0.384785048,Frank was grateful for Steve's help and immediately began to return the favor.,Object,free
I179,Brian chastened Simon.,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Brian,Subject,Yes,Subject,0.70138889,"Simon looked down, his eyes avoiding Brian's stern gaze as he mumbled a quiet apology.",Object,free
I180,Frank led Justin.,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Frank,Subject,Yes,Subject,0.985550957,Justin struggled to keep up with Frank's rapid pace as they navigated through the dense forest.,Object,free
I181,Simon petted Mike.,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Simon,Subject,No,Object,0.334600661,Mike began to purr contentedly under Simon's gentle touch.,Object,free
I182,Justin admonished Tony.,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Justin,Subject,Yes,Subject,0.89901376,"Tony looked down, his eyes avoiding Justin's disapproving stare as he mumbled a barely audible apology.",Object,free
I183,Mike rushed to Zack.,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Mike,Subject,No,Object,0.074088929,Zack grabbed Mike's arm and pulled him toward the old warehouse.,Object,free
I184,Tony venerated Ben.,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Tony,Subject,Yes,Subject,0.547495444,"Ben, in turn, admired Tony's unwavering dedication to their shared cause.",Object,free
I185,Eric chased Paul.,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Eric,Subject,Yes,Subject,0.972003395,"Paul quickly ran into the nearby alley, hoping to lose Eric in the narrow passage.",Object,free
I186,Zack deplored David.,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,Z,Subject,No,Object,0.013916452,"David, on the other hand, seemed completely unfazed by Zack's disapproval.",Object,free
I187,Ben chided Nick.,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Ben,Subject,Yes,Subject,0.809611997,Nick looked taken aback by Ben's sudden outburst.,Object,free
I188,Paul cautioned Steve.,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Paul,Subject,Yes,Subject,0.953110485,Steve then slowed down his pace to avoid any potential hazards.,Object,free
I189,David denounced Brian.,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,David,Subject,Yes,Subject,0.834527599,Brian responded by publicly questioning David's motives and credibility.,Object,free
I190,Nick escorted Frank.,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Nick,Subject,Yes,Subject,0.971097109,Frank then took the lead to show Nick the hidden passageway.,Object,free
I191,Steve lauded Simon.,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Simon,Subject,No,Object,0.043508328,Simon smiled humbly in response to the praise.,Object,free
I192,Brian pardoned Justin.,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Justin,Object,Yes,Subject,0.819989154,Justin was grateful and immediately began to make amends for his past mistakes.,Object,free
I193,Frank disdained Mike.,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Frank,Subject,Yes,Subject,0.876837653,"Mike, on the other hand, seemed completely oblivious to Frank's disdain and continued to chat with him as if they were old friends.",Object,free
I194,Simon caught Tony.,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Simon,Subject,Yes,Subject,0.98448132,"Tony struggled to break free from Simon's grip, but he was too strong.",Object,free
I195,Justin prosecuted Eric.,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Justin,Subject,Yes,Subject,0.958518948,Eric maintained his innocence throughout the trial.,Object,free
I196,Mike castigated Ben.,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Mike,Subject,Yes,Subject,0.764941076,"Ben stood silently, his eyes fixed on the floor as he absorbed the verbal lashing from Mike.",Object,free
I197,Tony criticized Paul.,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Tony,Subject,Yes,Subject,0.926575679,Paul responded by defending his actions and explaining the reasoning behind his decisions.,Object,free
I198,Eric hailed David.,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,Eric,Subject,No,Object,0.426603491,David turned around to see Eric waving at him from across the street.,Object,free
I199,Zack missed Nick.,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Z,Subject,No,Object,0.428807109,"Nick was probably out exploring the woods behind their house, a place he often went to when he needed some time to himself.",Object,free
I200,Ben visited Steve.,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Ben,Subject,Yes,Subject,0.7255455,Steve was surprised to see Ben standing at his doorstep with a large suitcase in hand.,Object,free
I201,Paul complimented Brian.,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Paul,Subject,No,Object,0.436144644,"Brian smiled, feeling a sense of pride and appreciation for the kind words.",Object,free
I202,David grieved Frank.,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,David,Subject,No,Object,0.415867917,"Frank, feeling a deep sense of regret, slowly turned and walked away from the confrontation.",Object,free
I203,Nick protected Simon.,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Nick,Subject,Yes,Subject,0.815251539,Simon then turned to Nick with a grateful expression and asked if he was okay.,Object,free
I204,Steve relished Justin.,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Justin,Object,No,Object,0.183541063,"Justin, on the other hand, was completely unaware of the admiration he received from Steve.",Object,free
I205,Brian shook Mike.,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Brian,Subject,Yes,Subject,0.798589665,"Mike stumbled backward, clearly caught off guard by Brian's sudden outburst.",Object,free
I206,Frank accompanied Tony.,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Frank,Subject,Yes,Subject,0.981498455,"Tony led the way through the crowded streets, expertly navigating them to their destination.",Object,free
I207,Simon cheered Eric.,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Simon,Subject,Yes,Subject,0.686770755,Eric beamed with pride as he walked off the field.,Object,free
I208,Justin saluted Zack.,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Justin,Subject,No,Object,0.417883144,Zack returned the salute with a hint of a smile.,Object,free
I209,Mike scorned Paul.,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Mike,Subject,Yes,Subject,0.873538447,Paul retaliated with a series of sharp comments that left Mike taken aback.,Object,free
I210,Tony excused David.,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,Tony,Subject,No,Object,0.010170315,"David then quietly left the room, closing the door behind him.",Object,free
I211,Eric reprimanded Nick.,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Eric,Subject,Yes,Subject,0.825395265,"Nick looked down, his eyes avoiding Eric's intense stare as he mumbled a quiet apology.",Object,free
I213,Ben chastized Brian.,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Ben,Subject,Yes,Subject,0.930311756,"Brian looked down, his eyes avoiding the disappointed gaze of his friend.",Object,free
I214,Paul freed Frank.,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Paul,Subject,No,Object,0.183801388,"Frank immediately began to make his way back to his family, who had been searching for him everywhere.",Object,free
I216,Nick cherished Justin.,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Nick,Subject,No,Object,0.149729942,"Justin always made him laugh, even on his worst days.",Object,free
I217,Steve esteemed Mike.,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Steve,Subject,No,Object,0.196350955,"Mike, in turn, had a great deal of respect for Steve's exceptional problem-solving skills.",Object,free
I218,Brian believed Tony.,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Tony,Object,Yes,Subject,0.960427049,"Tony smiled, feeling a sense of relief that someone finally trusted him.",Object,free
I219,Frank worshipped Eric.,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Eric,Object,Yes,Subject,0.55484185,"Eric, however, barely acknowledged Frank's existence.",Object,free
