itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I155,Simon thanked Frank.,M,IC2,Rohde & Kehler (2014),english,Simon,Frank,thanked,Frank,Object,No,2.03E-12,Object,"Frank smiled, feeling glad he could help.",Object,free
I156,Justin trusted Simon.,M,IC2,Rohde & Kehler (2014),english,Justin,Simon,trusted,Simon,Object,No,1.73E-13,Object,Simon had always been reliable in the past.,Object,free
I157,Mike values Tony.,M,IC2,Rohde & Kehler (2014),english,Mike,Tony,values,Tony,Object,No,7.33E-12,Object,Tony feels appreciated by Mike's recognition of his worth.,Object,free
I158,Tony cuddled Eric.,M,IC2,Ferstl et al.(2010),english,Tony,Eric,cuddled,Eric,Object,No,3.87E-11,Object,"Eric blushed, feeling both surprised and pleased by the affection.",Object,free
I159,Eric decried Zack.,M,IC2,Ferstl et al.(2010),english,Eric,Zack,decried,Z,Object,No,1.02E-10,Object,Zack felt hurt by Eric's words.,Object,free
I160,Zack moved Ben.,M,IC2,Ferstl et al.(2010),english,Zack,Ben,moved,Ben,Object,No,4.20E-11,Object,Ben found himself being carried to the couch.,Object,free
I161,Ben deprecated Paul.,M,IC2,Ferstl et al.(2010),english,Ben,Paul,deprecated,Paul,Object,No,9.19E-12,Object,Paul felt hurt by Ben's criticism.,Object,free
I162,Paul encouraged David.,M,IC2,Ferstl et al.(2010),english,Paul,David,encouraged,David,Object,No,2.93E-12,Object,David felt more confident about the task ahead.,Object,free
I163,David played with Nick.,M,IC2,Ferstl et al.(2010),english,David,Nick,played with,Nick,Object,No,4.50E-11,Object,Nick laughed at David's silly jokes.,Object,free
I164,Nick hit Steve.,M,IC2,Ferstl et al.(2010),english,Nick,Steve,hit,Steve,Object,No,5.07E-11,Object,Steve fell back from the force of the impact.,Object,free
I165,Steve reproved Brian.,M,IC2,Ferstl et al.(2010),english,Steve,Brian,reproved,Brian,Object,No,1.05E-11,Object,"Brian looked down, feeling embarrassed by his mistake.",Object,free
I166,Brian forgot Frank.,M,IC2,Ferstl et al.(2010),english,Brian,Frank,forgot,Frank,Object,No,6.81E-12,Object,Frank felt noticeably left out after that.,Object,free
I167,Frank exalted Simon.,M,IC2,Ferstl et al.(2010),english,Frank,Simon,exalted,Simon,Object,No,9.74E-13,Object,Simon felt a warm glow of appreciation towards Frank.,Object,free
I168,Simon instructed Justin.,M,IC2,Ferstl et al.(2010),english,Simon,Justin,instructed,Justin,Object,No,9.83E-10,Object,Justin nodded in understanding.,Object,free
I169,Justin warned Mike.,M,IC2,Ferstl et al.(2010),english,Justin,Mike,warned,Mike,Object,No,2.31E-11,Object,Mike took Justin's warning seriously and prepared accordingly.,Object,free
I170,Mike welcomed Eric.,M,IC2,Ferstl et al.(2010),english,Mike,Eric,welcomed,Eric,Object,No,3.11E-11,Object,Eric felt immediately at ease in the warm atmosphere.,Object,free
I171,Tony rebuked Zack.,M,IC2,Ferstl et al.(2010),english,Tony,Zack,rebuked,Z,Object,No,9.25E-12,Object,"Zack looked down, feeling embarrassed by his mistake.",Object,free
I172,Eric blessed Ben.,M,IC2,Ferstl et al.(2010),english,Eric,Ben,blessed,Ben,Object,No,1.47E-11,Object,Ben felt a warm glow spread through his chest in gratitude.,Object,free
I173,Zack divorced Paul.,M,IC2,Ferstl et al.(2010),english,Zack,Paul,divorced,Paul,Object,No,1.67E-11,Object,Zack moved on to focus more on his career after the divorce.,Subject,free
I174,Ben persecuted David.,M,IC2,Ferstl et al.(2010),english,Ben,David,persecuted,David,Object,No,1.93E-10,Object,David felt a deep sense of injustice and sought support from his friends.,Object,free
I175,Paul derided Nick.,M,IC2,Ferstl et al.(2010),english,Paul,Nick,derided,Nick,Object,No,3.40E-11,Object,Nick felt a sting of hurt but chose to walk away gracefully.,Object,free
I176,David wanted Steve.,M,IC2,Ferstl et al.(2010),english,David,Steve,wanted,Steve,Object,No,2.18E-11,Object,Steve was completely unaware of David's interest.,Object,free
I177,Nick advised Brian.,M,IC2,Ferstl et al.(2010),english,Nick,Brian,advised,Brian,Object,No,6.51E-11,Object,Brian took Nick's advice seriously.,Object,free
I178,Steve supported Frank.,M,IC2,Ferstl et al.(2010),english,Steve,Frank,supported,Frank,Object,No,5.50E-13,Object,Frank felt grateful for Steve's backing.,Object,free
I179,Brian chastened Simon.,M,IC2,Ferstl et al.(2010),english,Brian,Simon,chastened,Simon,Object,No,2.16E-11,Object,"Simon hung his head in silence, absorbing the rebuke.",Object,free
I180,Frank led Justin.,M,IC2,Ferstl et al.(2010),english,Frank,Justin,led,Justin,Object,No,4.76E-11,Object,Justin followed Frank closely.,Object,free
I181,Simon petted Mike.,M,IC2,Ferstl et al.(2010),english,Simon,Mike,petted,Mike,Object,No,1.24E-12,Object,Mike purred contentedly under Simon's touch.,Object,free
I182,Justin admonished Tony.,M,IC2,Ferstl et al.(2010),english,Justin,Tony,admonished,Tony,Object,No,2.52E-12,Object,"Tony looked down, feeling a mix of shame and frustration.",Object,free
I183,Mike rushed to Zack.,M,IC2,Ferstl et al.(2010),english,Mike,Zack,rushed to,Z,Object,No,5.39E-12,Object,Zack looked surprised by Mike's sudden rush.,Object,free
I184,Tony venerated Ben.,M,IC2,Ferstl et al.(2010),english,Tony,Ben,venerated,Ben,Object,No,8.36E-13,Object,Ben was seen as a role model by Tony.,Object,free
I185,Eric chased Paul.,M,IC2,Ferstl et al.(2010),english,Eric,Paul,chased,Paul,Object,No,1.62E-11,Object,Paul quickly tried to hide behind a tree.,Object,free
I186,Zack deplored David.,M,IC2,Ferstl et al.(2010),english,Zack,David,deplored,David,Object,No,2.60E-12,Object,David felt confused by Zack's attitude towards him.,Object,free
I187,Ben chided Nick.,M,IC2,Ferstl et al.(2010),english,Ben,Nick,chided,Nick,Object,No,2.56E-11,Object,"Nick looked down, feeling a bit dejected.",Object,free
I188,Paul cautioned Steve.,M,IC2,Ferstl et al.(2010),english,Paul,Steve,cautioned,Steve,Object,No,1.27E-10,Object,Steve listened carefully to Paul's advice.,Object,free
I189,David denounced Brian.,M,IC2,Ferstl et al.(2010),english,David,Brian,denounced,Brian,Object,No,4.11E-11,Object,Brian felt hurt by David's words.,Object,free
I190,Nick escorted Frank.,M,IC2,Ferstl et al.(2010),english,Nick,Frank,escorted,Frank,Object,No,7.87E-12,Object,Frank seemed relieved to have Nick by his side.,Object,free
I191,Steve lauded Simon.,M,IC2,Ferstl et al.(2010),english,Steve,Simon,lauded,Simon,Subject,No,3.73E-12,Object,Simon blushed at the unexpected praise.,Object,free
I192,Brian pardoned Justin.,M,IC2,Ferstl et al.(2010),english,Brian,Justin,pardoned,Justin,Object,No,4.67E-12,Object,Justin felt relieved and grateful for the second chance.,Object,free
I193,Frank disdained Mike.,M,IC2,Ferstl et al.(2010),english,Frank,Mike,disdained,Mike,Object,No,2.91E-12,Object,"Mike, however, still tried to be friendly towards Frank.",Object,free
I194,Simon caught Tony.,M,IC2,Ferstl et al.(2010),english,Simon,Tony,caught,Tony,Object,No,5.83E-11,Object,Tony stumbled but quickly regained his balance.,Object,free
I195,Justin prosecuted Eric.,M,IC2,Ferstl et al.(2010),english,Justin,Eric,prosecuted,Eric,Object,No,7.56E-12,Object,Eric felt unjustly targeted by Justin's actions.,Object,free
I196,Mike castigated Ben.,M,IC2,Ferstl et al.(2010),english,Mike,Ben,castigated,Ben,Object,No,3.40E-11,Object,Ben felt defensive and hurt by the criticism.,Object,free
I197,Tony criticized Paul.,M,IC2,Ferstl et al.(2010),english,Tony,Paul,criticized,Paul,Object,No,4.34E-12,Object,Paul felt defensive after Tony's criticism.,Object,free
I198,Eric hailed David.,M,IC2,Ferstl et al.(2010),english,Eric,David,hailed,David,Object,No,5.03E-13,Object,David turned around at the sound of his name.,Object,free
I199,Zack missed Nick.,M,IC2,Ferstl et al.(2010),english,Zack,Nick,missed,Nick,Object,No,2.31E-12,Object,Zack decided to call Nick to see how he was doing.,Subject,free
I200,Ben visited Steve.,M,IC2,Ferstl et al.(2010),english,Ben,Steve,visited,Steve,Object,No,2.44E-11,Object,Steve was delighted to see Ben.,Object,free
I201,Paul complimented Brian.,M,IC2,Ferstl et al.(2010),english,Paul,Brian,complimented,Brian,Object,No,4.38E-12,Object,"Brian blushed, not used to such attention.",Object,free
I202,David grieved Frank.,M,IC2,Ferstl et al.(2010),english,David,Frank,grieved,Frank,Object,No,1.38E-10,Object,David missed Frank's presence every day.,Subject,free
I203,Nick protected Simon.,M,IC2,Ferstl et al.(2010),english,Nick,Simon,protected,Simon,Object,No,3.98E-12,Object,Simon felt grateful for Nick's support.,Object,free
I204,Steve relished Justin.,M,IC2,Ferstl et al.(2010),english,Steve,Justin,relished,Justin,Object,No,1.46E-11,Object,Justin felt a mix of surprise and delight at Steve's enthusiasm.,Object,free
I205,Brian shook Mike.,M,IC2,Ferstl et al.(2010),english,Brian,Mike,shook,Mike,Object,No,3.10E-12,Object,"Mike stumbled back, caught off guard by the sudden action.",Object,free
I206,Frank accompanied Tony.,M,IC2,Ferstl et al.(2010),english,Frank,Tony,accompanied,Tony,Object,No,5.85E-12,Object,Frank made sure to stay close to Tony throughout the evening.,Subject,free
I207,Simon cheered Eric.,M,IC2,Ferstl et al.(2010),english,Simon,Eric,cheered,Eric,Object,No,5.49E-11,Object,Eric felt a surge of motivation and happiness.,Object,free
I208,Justin saluted Zack.,M,IC2,Ferstl et al.(2010),english,Justin,Zack,saluted,Z,Object,No,3.30E-13,Object,Zack returned the salute with a warm smile.,Object,free
I209,Mike scorned Paul.,M,IC2,Ferstl et al.(2010),english,Mike,Paul,scorned,Paul,Object,No,1.90E-11,Object,Paul felt hurt by Mike's disdain.,Object,free
I210,Tony excused David.,M,IC2,Ferstl et al.(2010),english,Tony,David,excused,David,Object,No,3.67E-13,Object,David left the room feeling relieved.,Object,free
I211,Eric reprimanded Nick.,M,IC2,Ferstl et al.(2010),english,Eric,Nick,reprimanded,Nick,Object,No,2.19E-11,Object,"Nick looked down, feeling embarrassed by his mistake.",Object,free
I213,Ben chastized Brian.,M,IC2,Ferstl et al.(2010),english,Ben,Brian,chastized,Brian,Subject,No,1.75E-11,Object,"Brian looked down, feeling embarrassed.",Object,free
I214,Paul freed Frank.,M,IC2,Ferstl et al.(2010),english,Paul,Frank,freed,Frank,Object,No,1.52E-11,Object,Frank expressed his gratitude to Paul.,Object,free
I216,Nick cherished Justin.,M,IC2,Ferstl et al.(2010),english,Nick,Justin,cherished,Justin,Object,No,3.37E-12,Object,Justin was always there for Nick during tough times.,Object,free
I217,Steve esteemed Mike.,M,IC2,Ferstl et al.(2010),english,Steve,Mike,esteemed,Mike,Object,No,2.44E-12,Object,Mike had always been a source of inspiration for him.,Object,free
I218,Brian believed Tony.,M,IC2,Ferstl et al.(2010),english,Brian,Tony,believed,Tony,Object,No,3.79E-12,Object,Tony felt relieved that his friend trusted him.,Object,free
I219,Frank worshipped Eric.,M,IC2,Ferstl et al.(2010),english,Frank,Eric,worshipped,Eric,Object,No,7.28E-14,Object,Eric was seen as a true inspiration in Frank's life.,Object,free
I220,Simon banished Zack.,M,IC2,Ferstl et al.(2010),english,Simon,Zack,banished,Z,Object,No,3.21E-12,Object,Zack felt a mix of surprise and disappointment upon hearing the news.,Object,free
I221,Justin complemented Ben.,M,IC2,Ferstl et al.(2010),english,Justin,Ben,complemented,Ben,Object,No,2.00E-12,Object,Ben felt a warm glow of appreciation towards Justin.,Object,free
I222,Mike abhorred David.,M,IC2,Ferstl et al.(2010),english,Mike,David,abhorred,David,Object,No,1.00E-11,Object,"David, on the other hand, was completely unaware of Mike's feelings.",Object,free
I223,Tony honoured Nick.,M,IC2,Ferstl et al.(2010),english,Tony,Nick,honoured,Nick,Object,No,5.11E-13,Object,Nick felt grateful towards Tony for the recognition.,Object,free
I224,Eric revered Steve.,M,IC2,Ferstl et al.(2010),english,Eric,Steve,revered,Steve,Object,No,2.98E-13,Object,Eric made sure to seek Steve's advice on every important decision.,Subject,free
I225,Zack yelled at Brian.,M,IC2,Ferstl et al.(2010),english,Zack,Brian,yelled at,Brian,Object,No,1.79E-12,Object,Brian looked surprised by Zack's outburst.,Object,free
I226,Ben acclaimed Frank.,M,IC2,Ferstl et al.(2010),english,Ben,Frank,acclaimed,Frank,Object,No,1.05E-11,Object,Frank blushed at the unexpected praise.,Object,free
I227,Paul censured Simon.,M,IC2,Ferstl et al.(2010),english,Paul,Simon,censured,Simon,Object,No,9.91E-11,Object,Simon felt defensive and decided to explain his actions.,Object,free
I228,David ridiculed Justin.,M,IC2,Ferstl et al.(2010),english,David,Justin,ridiculed,Justin,Object,No,6.20E-11,Object,Justin felt hurt by David's words.,Object,free
I229,Nick reassured Mike.,M,IC2,Ferstl et al.(2010),english,Nick,Mike,reassured,Mike,Object,No,1.09E-11,Object,Mike felt a wave of relief wash over him.,Object,free
I230,Steve condemned Tony.,M,IC2,Ferstl et al.(2010),english,Steve,Tony,condemned,Tony,Object,No,7.35E-12,Object,Tony felt a wave of guilt and regret wash over him.,Object,free
I231,Brian answered Eric.,M,IC2,Ferstl et al.(2010),english,Brian,Eric,answered,Eric,Object,No,8.32E-11,Object,Eric listened intently to Brian's response.,Object,free
I232,Frank toasted Zack.,M,IC2,Ferstl et al.(2010),english,Frank,Zack,toasted,Z,Object,No,4.55E-12,Object,Zack smiled and raised his glass in return.,Object,free
I233,Simon hired Ben.,M,IC2,Ferstl et al.(2010),english,Simon,Ben,hired,Ben,Object,No,1.32E-12,Object,Ben was excited to start his new role.,Object,free
I234,Justin idolized Paul.,M,IC2,Ferstl et al.(2010),english,Justin,Paul,idolized,Paul,Object,No,7.96E-13,Object,Paul was Justin's role model in both career and personal life.,Object,free
I235,Mike counseled Nick.,M,IC2,Ferstl et al.(2010),english,Mike,Nick,counseled,Nick,Object,No,1.56E-09,Object,Nick listened intently to Mike's advice.,Object,free
I237,Eric worried about Brian.,M,IC2,Ferstl et al.(2010),english,Eric,Brian,worried about,Brian,Object,No,6.76E-12,Object,Brian had been acting strangely quiet lately.,Object,free
I238,Zack celebrated Frank.,M,IC2,Ferstl et al.(2010),english,Zack,Frank,celebrated,Frank,Object,No,9.30E-13,Object,Frank beamed with pride at the recognition.,Object,free
I239,Ben mourned Simon.,M,IC2,Ferstl et al.(2010),english,Ben,Simon,mourned,Simon,Object,No,3.89E-10,Object,Simon had been like a brother to him.,Object,free
I240,Paul spanked Justin.,M,IC2,Ferstl et al.(2010),english,Paul,Justin,spanked,Justin,Object,No,3.08E-11,Object,Justin winced at the sudden sting.,Object,free
I241,David dreaded Mike.,M,IC2,Ferstl et al.(2010),english,David,Mike,dreaded,Mike,Object,No,5.70E-12,Object,Mike had always been quite intimidating to David.,Object,free
I242,Nick guided Tony.,M,IC2,Ferstl et al.(2010),english,Nick,Tony,guided,Tony,Object,No,2.61E-11,Object,Tony followed Nick's lead closely.,Object,free
I243,Steve adored Eric.,M,IC2,Ferstl et al.(2010),english,Steve,Eric,adored,Eric,Object,No,9.70E-13,Object,Eric was the light of Steve's life.,Object,free
I244,Brian consoled Zack.,M,IC2,Ferstl et al.(2010),english,Brian,Zack,consoled,Z,Object,No,4.21E-11,Object,Zack felt a little better knowing someone was there for him.,Object,free
I245,Frank prized Ben.,M,IC2,Ferstl et al.(2010),english,Frank,Ben,prized,Ben,Object,No,2.94E-11,Object,Ben felt honored by Frank's appreciation.,Object,free
I246,Simon distrusted Paul.,M,IC2,Ferstl et al.(2010),english,Simon,Paul,distrusted,Paul,Object,No,5.11E-13,Object,Paul noticed the mistrust in Simon's eyes whenever they spoke.,Object,free
I247,Justin employed David.,M,IC2,Ferstl et al.(2010),english,Justin,David,employed,David,Object,No,4.70E-12,Object,David was grateful for the opportunity to work with Justin.,Object,free
I248,Mike punished Steve.,M,IC2,Ferstl et al.(2010),english,Mike,Steve,punished,Steve,Object,No,6.25E-12,Object,Steve felt disappointed but understood the consequences of his actions.,Object,free
I249,Tony resented Brian.,M,IC2,Ferstl et al.(2010),english,Tony,Brian,resented,Brian,Object,No,3.86E-12,Object,"Brian always got all the attention at work, which made things harder for Tony.",Object,free
I250,Eric treasured Frank.,M,IC2,Ferstl et al.(2010),english,Eric,Frank,treasured,Frank,Object,No,4.33E-12,Object,Frank was like a brother to him.,Object,free
I251,Zack penalized Simon.,M,IC2,Ferstl et al.(2010),english,Zack,Simon,penalized,Simon,Object,No,4.00E-12,Object,Simon felt disappointed but accepted the consequence gracefully.,Object,free
I252,Ben sued Justin.,M,IC2,Ferstl et al.(2010),english,Ben,Justin,sued,Justin,Object,No,6.25E-11,Object,The court date was set for next month.,NA,free
I253,Paul detested Mike.,M,IC2,Ferstl et al.(2010),english,Paul,Mike,detested,Mike,Object,No,6.51E-12,Object,"Mike, on the other hand, was oblivious to Paul's feelings.",Object,free
I255,Nick loved Eric.,M,IC2,Ferstl et al.(2010),english,Nick,Eric,loved,Eric,Object,No,1.37E-12,Object,Eric had been his best friend since childhood.,Object,free
I256,Steve commended Zack.,M,IC2,Ferstl et al.(2010),english,Steve,Zack,commended,Z,Object,No,3.69E-13,Object,Zack felt proud and motivated by Steve's recognition.,Object,free
I257,Brian pitied Ben.,M,IC2,Ferstl et al.(2010),english,Brian,Ben,pitied,Ben,Subject,No,1.31E-11,Object,Ben had always struggled with his share of challenges.,Object,free
I258,Frank applauded Paul.,M,IC2,Ferstl et al.(2010),english,Frank,Paul,applauded,Paul,Object,No,1.69E-13,Object,Paul smiled gratefully at Frank.,Object,free
I259,Simon feared David.,M,IC2,Ferstl et al.(2010),english,Simon,David,feared,David,Object,No,4.39E-12,Object,"David, despite his calm demeanor, sometimes showed a temper that made others wary.",Object,free
